Time,Temp C,well,value,na,na_conc,date,construct,system,repeat,gfp_max,mgapt_max,ratio
228.11666666666667,37.0,N8,15175,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
231.11666666666667,37.0,N8,15591,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
234.11666666666667,37.0,N8,15680,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
237.11666666666667,37.0,N8,14870,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
240.11666666666667,37.0,N8,15358,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
243.11666666666667,37.0,N8,14918,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
246.11666666666667,37.0,N8,15070,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
249.11666666666667,37.0,N8,15537,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
252.11666666666667,37.0,N8,15244,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
255.11666666666667,37.0,N8,14620,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
258.1166666666667,37.0,N8,14966,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
261.1166666666667,37.0,N8,14897,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
264.1166666666667,37.0,N8,14887,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
267.1166666666667,37.0,N8,15407,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
270.1166666666667,37.0,N8,15721,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
273.1166666666667,37.0,N8,15203,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
276.1166666666667,37.0,N8,14410,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
279.1166666666667,37.0,N8,14603,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
282.1166666666667,37.0,N8,15012,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
285.1166666666667,37.0,N8,15033,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
288.1166666666667,37.0,N8,14974,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
291.1166666666667,37.0,N8,15147,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
294.1166666666667,37.0,N8,15709,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
297.1166666666667,37.0,N8,14359,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
300.1166666666667,37.0,N8,15125,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
303.1166666666667,37.0,N8,15096,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
