Time,Temp C,well,value,na,na_conc,chem,chem_conc,date,construct,system
7.091666666666667,37.0,B19,30,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
7.175,37.0,B19,25,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
7.258333333333334,37.0,B19,32,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
7.341666666666667,37.0,B19,21,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
7.425,37.0,B19,27,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
7.508333333333334,37.0,B19,30,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
7.591666666666667,37.0,B19,33,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
7.675,37.0,B19,33,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
7.758333333333334,37.0,B19,23,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
7.841666666666667,37.0,B19,24,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
7.925,37.0,B19,31,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
8.008333333333333,37.0,B19,23,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
8.091666666666667,37.1,B19,29,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
8.175,37.0,B19,30,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
8.258333333333333,37.0,B19,21,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
8.341666666666667,37.0,B19,25,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
8.425,37.0,B19,29,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
8.508333333333333,37.0,B19,24,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
8.591666666666667,37.0,B19,26,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
8.675,37.0,B19,33,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
8.758333333333333,37.0,B19,33,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
8.841666666666667,37.0,B19,30,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
8.925,37.0,B19,29,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
9.008333333333333,37.0,B19,24,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
9.091666666666667,37.1,B19,32,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
9.175,37.0,B19,26,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
9.258333333333333,37.0,B19,26,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
9.341666666666667,37.0,B19,26,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
9.425,37.0,B19,25,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
9.508333333333333,36.9,B19,33,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
9.591666666666667,37.0,B19,31,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
9.675,37.0,B19,30,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
9.758333333333333,37.0,B19,29,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
9.841666666666667,37.0,B19,33,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
9.925,37.0,B19,26,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
10.008333333333333,37.0,B19,30,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
10.091666666666667,37.0,B19,30,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
10.175,37.0,B19,36,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
10.258333333333333,37.0,B19,29,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
10.341666666666667,37.0,B19,25,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
