Time,Temp C,well,value,na,na_conc,dtt_added,date,construct,system,repeat,gfp_max,mgapt_max,ratio
154.05,37.0,K10,5,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
157.05,37.0,K10,10,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
160.05,37.0,K10,24,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
163.05,37.0,K10,16,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
166.05,37.0,K10,8,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
169.05,37.0,K10,21,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
172.05,37.0,K10,14,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
175.05,37.0,K10,12,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
178.05,37.0,K10,16,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
181.05,37.0,K10,16,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
184.05,37.0,K10,18,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
187.05,37.0,K10,24,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
190.05,37.0,K10,27,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
193.05,37.0,K10,18,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
196.05,36.9,K10,14,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
199.05,37.0,K10,24,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
202.05,37.0,K10,16,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
205.05,37.0,K10,22,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
208.05,37.0,K10,12,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
211.05,37.0,K10,21,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
214.05,37.0,K10,20,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
217.05,37.0,K10,24,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
220.05,37.0,K10,22,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
223.05,37.0,K10,10,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
226.05,37.0,K10,19,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
229.05,37.0,K10,9,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
232.05,37.0,K10,14,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
235.05,37.0,K10,20,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
238.05,37.0,K10,18,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
241.05,37.0,K10,26,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
244.05,37.0,K10,17,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
247.05,37.0,K10,18,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
250.05,37.0,K10,18,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
253.05,37.0,K10,12,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
256.05,37.0,K10,20,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
259.05,37.0,K10,20,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
262.05,37.0,K10,16,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
265.05,37.0,K10,19,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
268.05,37.0,K10,22,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
271.05,37.0,K10,15,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
274.05,37.0,K10,25,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
277.05,37.0,K10,26,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
280.05,37.0,K10,13,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
283.05,37.0,K10,19,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
286.05,37.0,K10,22,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
289.05,37.0,K10,20,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
292.05,37.0,K10,15,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
295.05,37.0,K10,14,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
298.05,37.0,K10,16,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
301.05,37.0,K10,22,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
304.05,37.0,K10,15,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
307.05,37.0,K10,20,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
310.05,37.0,K10,22,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
313.05,37.0,K10,25,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
316.05,37.0,K10,15,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
319.05,37.0,K10,27,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
322.05,37.0,K10,27,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
325.05,37.0,K10,14,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
328.05,37.0,K10,26,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
331.05,37.0,K10,21,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
334.05,37.0,K10,23,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
337.05,37.0,K10,24,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
340.05,37.0,K10,22,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
343.05,37.0,K10,19,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
346.05,37.0,K10,27,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
349.05,37.0,K10,23,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
352.05,37.0,K10,24,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
355.05,37.0,K10,11,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
358.05,37.0,K10,23,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
361.05,37.0,K10,20,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
364.05,37.0,K10,21,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
367.05,37.0,K10,28,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
370.05,37.0,K10,16,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
373.05,37.0,K10,31,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
376.05,37.0,K10,23,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
379.05,37.0,K10,20,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
382.05,37.0,K10,17,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
385.05,37.0,K10,25,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
388.05,37.0,K10,28,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
391.05,37.0,K10,24,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
394.05,37.0,K10,23,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
397.05,37.0,K10,20,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
400.05,37.0,K10,24,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
403.05,37.0,K10,22,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
406.05,37.0,K10,21,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
409.05,37.0,K10,24,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
412.05,37.0,K10,24,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
415.05,37.0,K10,28,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
418.05,37.0,K10,27,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
421.05,37.0,K10,27,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
424.05,37.0,K10,16,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
427.05,37.0,K10,26,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
430.05,37.0,K10,16,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
433.05,37.0,K10,22,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
436.05,37.0,K10,26,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
439.05,37.0,K10,21,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
442.05,37.0,K10,29,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
445.05,37.0,K10,21,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
448.05,37.0,K10,28,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
451.05,37.0,K10,31,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
454.05,37.0,K10,21,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
457.05,37.0,K10,27,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
460.05,37.0,K10,30,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
463.05,37.0,K10,25,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
466.05,37.0,K10,23,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
469.05,37.0,K10,30,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
472.05,37.0,K10,30,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
475.05,37.0,K10,26,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
478.05,37.0,K10,28,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
481.05,37.0,K10,33,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
484.05,37.0,K10,30,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
487.05,37.0,K10,32,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
490.05,37.0,K10,25,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
493.05,37.0,K10,26,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
496.05,37.0,K10,31,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
499.05,37.0,K10,24,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
502.05,37.0,K10,31,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
505.05,37.0,K10,30,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
508.05,37.0,K10,30,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
511.05,37.0,K10,24,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
514.05,37.0,K10,33,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
517.05,37.0,K10,37,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
520.05,37.0,K10,25,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
523.05,37.0,K10,32,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
526.05,37.0,K10,30,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
529.05,37.0,K10,29,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
532.05,37.0,K10,27,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
535.05,37.0,K10,34,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
538.05,37.0,K10,30,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
541.05,37.0,K10,36,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
544.05,37.0,K10,37,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
547.05,37.0,K10,36,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
550.05,37.0,K10,30,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
553.05,37.0,K10,34,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
556.05,37.0,K10,26,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
559.05,37.0,K10,33,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
562.05,37.0,K10,33,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
565.05,37.0,K10,34,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
568.05,37.0,K10,30,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
571.05,37.0,K10,31,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
574.05,37.0,K10,29,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
577.05,37.0,K10,32,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
580.05,37.0,K10,36,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
583.05,37.0,K10,33,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
586.05,37.0,K10,32,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
589.05,37.0,K10,36,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
592.05,37.0,K10,34,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
595.05,37.0,K10,39,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
598.05,37.0,K10,43,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
601.05,37.0,K10,32,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
604.05,37.0,K10,37,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
607.05,37.0,K10,28,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
610.05,37.0,K10,31,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
613.05,37.0,K10,33,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
616.05,37.0,K10,28,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
619.05,37.0,K10,36,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
622.05,37.0,K10,33,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
625.05,37.0,K10,34,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
628.05,37.0,K10,34,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
631.05,37.0,K10,34,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
634.05,37.0,K10,37,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
637.05,37.0,K10,38,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
640.05,37.0,K10,37,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
643.05,37.0,K10,40,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
646.05,37.0,K10,38,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
649.05,37.0,K10,33,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
652.05,37.0,K10,39,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
655.05,37.0,K10,32,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
658.05,37.0,K10,27,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
661.05,37.0,K10,27,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
664.05,36.9,K10,41,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
667.05,37.0,K10,38,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
670.05,37.0,K10,39,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
673.05,37.0,K10,31,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
676.05,37.0,K10,33,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
679.05,37.0,K10,42,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
682.05,37.0,K10,37,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
685.05,37.0,K10,33,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
688.05,37.0,K10,36,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
691.05,37.0,K10,36,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
694.05,37.0,K10,38,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
697.05,37.0,K10,41,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
700.05,37.0,K10,36,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
703.05,37.0,K10,32,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
706.05,37.0,K10,41,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
709.05,37.0,K10,43,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
712.05,37.0,K10,37,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
715.05,37.0,K10,36,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
718.05,37.0,K10,39,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
721.05,37.0,K10,43,rna,0.53,9.0,2024.01.20,MGapt,PURExpress,R2,43.0,3502.0,0.012278697886921758
1.05,37.0,L2,13,rna,0.49,0.0,2024.01.20,MGapt-deGFP,PURExpress,R3,8602.0,9225.0,0.9324661246612466
4.05,37.0,L2,17,rna,0.49,0.0,2024.01.20,MGapt-deGFP,PURExpress,R3,8602.0,9225.0,0.9324661246612466
7.05,37.0,L2,31,rna,0.49,0.0,2024.01.20,MGapt-deGFP,PURExpress,R3,8602.0,9225.0,0.9324661246612466
10.05,37.0,L2,69,rna,0.49,0.0,2024.01.20,MGapt-deGFP,PURExpress,R3,8602.0,9225.0,0.9324661246612466
13.05,37.0,L2,141,rna,0.49,0.0,2024.01.20,MGapt-deGFP,PURExpress,R3,8602.0,9225.0,0.9324661246612466
16.05,37.0,L2,263,rna,0.49,0.0,2024.01.20,MGapt-deGFP,PURExpress,R3,8602.0,9225.0,0.9324661246612466
19.05,37.0,L2,432,rna,0.49,0.0,2024.01.20,MGapt-deGFP,PURExpress,R3,8602.0,9225.0,0.9324661246612466
22.05,37.0,L2,650,rna,0.49,0.0,2024.01.20,MGapt-deGFP,PURExpress,R3,8602.0,9225.0,0.9324661246612466
25.05,37.0,L2,884,rna,0.49,0.0,2024.01.20,MGapt-deGFP,PURExpress,R3,8602.0,9225.0,0.9324661246612466
28.05,37.0,L2,1165,rna,0.49,0.0,2024.01.20,MGapt-deGFP,PURExpress,R3,8602.0,9225.0,0.9324661246612466
31.05,37.0,L2,1492,rna,0.49,0.0,2024.01.20,MGapt-deGFP,PURExpress,R3,8602.0,9225.0,0.9324661246612466
34.05,37.0,L2,1822,rna,0.49,0.0,2024.01.20,MGapt-deGFP,PURExpress,R3,8602.0,9225.0,0.9324661246612466
37.05,37.0,L2,2155,rna,0.49,0.0,2024.01.20,MGapt-deGFP,PURExpress,R3,8602.0,9225.0,0.9324661246612466
40.05,37.0,L2,2471,rna,0.49,0.0,2024.01.20,MGapt-deGFP,PURExpress,R3,8602.0,9225.0,0.9324661246612466
43.05,37.0,L2,2848,rna,0.49,0.0,2024.01.20,MGapt-deGFP,PURExpress,R3,8602.0,9225.0,0.9324661246612466
46.05,37.0,L2,3157,rna,0.49,0.0,2024.01.20,MGapt-deGFP,PURExpress,R3,8602.0,9225.0,0.9324661246612466
49.05,37.0,L2,3441,rna,0.49,0.0,2024.01.20,MGapt-deGFP,PURExpress,R3,8602.0,9225.0,0.9324661246612466
52.05,37.0,L2,3841,rna,0.49,0.0,2024.01.20,MGapt-deGFP,PURExpress,R3,8602.0,9225.0,0.9324661246612466
55.05,37.0,L2,4194,rna,0.49,0.0,2024.01.20,MGapt-deGFP,PURExpress,R3,8602.0,9225.0,0.9324661246612466
58.05,37.0,L2,4464,rna,0.49,0.0,2024.01.20,MGapt-deGFP,PURExpress,R3,8602.0,9225.0,0.9324661246612466
61.05,37.0,L2,4732,rna,0.49,0.0,2024.01.20,MGapt-deGFP,PURExpress,R3,8602.0,9225.0,0.9324661246612466
64.05,37.0,L2,5109,rna,0.49,0.0,2024.01.20,MGapt-deGFP,PURExpress,R3,8602.0,9225.0,0.9324661246612466
67.05,37.0,L2,5423,rna,0.49,0.0,2024.01.20,MGapt-deGFP,PURExpress,R3,8602.0,9225.0,0.9324661246612466
70.05,37.0,L2,5697,rna,0.49,0.0,2024.01.20,MGapt-deGFP,PURExpress,R3,8602.0,9225.0,0.9324661246612466
73.05,37.0,L2,6006,rna,0.49,0.0,2024.01.20,MGapt-deGFP,PURExpress,R3,8602.0,9225.0,0.9324661246612466
76.05,36.9,L2,6259,rna,0.49,0.0,2024.01.20,MGapt-deGFP,PURExpress,R3,8602.0,9225.0,0.9324661246612466
79.05,37.0,L2,6489,rna,0.49,0.0,2024.01.20,MGapt-deGFP,PURExpress,R3,8602.0,9225.0,0.9324661246612466
82.05,37.0,L2,6751,rna,0.49,0.0,2024.01.20,MGapt-deGFP,PURExpress,R3,8602.0,9225.0,0.9324661246612466
